出发城市,到达城市,最低票价,对应持续时间
保定,兰州,690.0,7.833333333333333
保定,丽水,9999.0,9999.0
保定,四平,388.5,6.75
保定,固原,9999.0,9999.0
保定,保山,9999.0,9999.0
保定,临沧,9999.0,9999.0
保定,中卫,9999.0,9999.0
保定,大同,9999.0,9999.0
保定,六安,9999.0,9999.0
保定,安康,9999.0,9999.0
保定,九江,9999.0,9999.0
保定,广州,823.0,9.666666666666666
合肥,上海,182.0,3.1666666666666665
合肥,北京,406.0,3.6166666666666667
合肥,儋州,9999.0,9999.0
合肥,伊春,9999.0,9999.0
合肥,呼伦贝尔,9999.0,9999.0
合肥,天津,393.0,4.416666666666667
合肥,南京,61.0,0.8666666666666667
合肥,东莞,683.5,6.483333333333333
合肥,厦门,452.0,6.433333333333334
合肥,宁波,219.0,3.35
合肥,哈尔滨,9999.0,9999.0
合肥,哈密,9999.0,9999.0
合肥,南通,160.0,3.2333333333333334
合肥,佛山,9999.0,9999.0
合肥,保定,9999.0,9999.0
合肥,合肥,9999.0,9999.0
合肥,南昌,174.0,2.8333333333333335
合肥,大连,9999.0,9999.0
合肥,临沂,9999.0,9999.0
合肥,乌鲁木齐,9999.0,9999.0
合肥,南阳,9999.0,9999.0
合肥,台州,324.0,4.666666666666667
合肥,嘉兴,205.0,4.283333333333333
合肥,太原,410.5,7.05
合肥,唐山,9999.0,9999.0
合肥,丽江,9999.0,9999.0
合肥,三明,326.0,4.2
合肥,吐鲁番,9999.0,9999.0
合肥,乌兰察布,9999.0,9999.0
合肥,南宁,676.5,9.25
合肥,三亚,9999.0,9999.0
合肥,中山,9999.0,9999.0
合肥,呼和浩特,9999.0,9999.0
合肥,临汾,9999.0,9999.0
合肥,周口,146.0,2.3166666666666664
合肥,上饶,215.0,2.55
合肥,吉林市,9999.0,9999.0
合肥,咸阳,529.5,5.7
合肥,信阳,187.0,3.216666666666667
合肥,兰州,704.5,8.583333333333334
合肥,丽水,282.0,4.533333333333333
合肥,四平,9999.0,9999.0
合肥,固原,9999.0,9999.0
合肥,保山,9999.0,9999.0
合肥,临沧,9999.0,9999.0
合肥,中卫,9999.0,9999.0
合肥,大同,9999.0,9999.0
合肥,六安,21.0,0.4
合肥,安康,9999.0,9999.0
合肥,九江,136.0,1.95
合肥,广州,575.0,6.616666666666667
南昌,上海,269.0,3.6833333333333336
南昌,北京,288.0,12.133333333333333
南昌,儋州,9999.0,9999.0
南昌,伊春,9999.0,9999.0
南昌,呼伦贝尔,9999.0,9999.0
南昌,天津,9999.0,9999.0
南昌,南京,228.0,3.8833333333333333
南昌,东莞,413.5,3.75
南昌,厦门,175.0,7.583333333333333
南昌,宁波,320.0,4.35
南昌,哈尔滨,9999.0,9999.0
南昌,哈密,9999.0,9999.0
南昌,南通,415.0,5.166666666666667
南昌,佛山,9999.0,9999.0
南昌,保定,9999.0,9999.0
南昌,合肥,174.0,2.8166666666666664
南昌,南昌,214.0,5.666666666666667
南昌,大连,9999.0,9999.0
南昌,临沂,9999.0,9999.0
南昌,乌鲁木齐,9999.0,9999.0
南昌,南阳,9999.0,9999.0
南昌,台州,314.0,5.05
南昌,嘉兴,264.0,3.5
南昌,太原,9999.0,9999.0
南昌,唐山,9999.0,9999.0
南昌,丽江,9999.0,9999.0
南昌,三明,103.0,2.3333333333333335
南昌,吐鲁番,9999.0,9999.0
南昌,乌兰察布,9999.0,9999.0
南昌,南宁,469.5,7.2
南昌,三亚,9999.0,9999.0
南昌,中山,542.0,5.15
南昌,呼和浩特,9999.0,9999.0
南昌,临汾,9999.0,9999.0
南昌,周口,395.5,5.516666666666667
南昌,上饶,73.0,1.05
南昌,吉林市,9999.0,9999.0
南昌,咸阳,826.0,9.65
南昌,信阳,202.0,3.5666666666666664
南昌,兰州,786.0,10.316666666666666
南昌,丽水,234.5,3.1166666666666667
南昌,四平,9999.0,9999.0
南昌,固原,9999.0,9999.0
南昌,保山,9999.0,9999.0
南昌,临沧,9999.0,9999.0
南昌,中卫,9999.0,9999.0
南昌,大同,9999.0,9999.0
南昌,六安,9999.0,9999.0
南昌,安康,9999.0,9999.0
南昌,九江,27.0,1.1
南昌,广州,345.0,3.783333333333333
大连,上海,907.5,10.366666666666667
大连,北京,426.0,4.6
大连,儋州,9999.0,9999.0
大连,伊春,9999.0,9999.0
大连,呼伦贝尔,9999.0,9999.0
大连,天津,320.5,4.416666666666667
大连,南京,785.5,8.833333333333334
大连,东莞,9999.0,9999.0
大连,厦门,9999.0,9999.0
大连,宁波,9999.0,9999.0
大连,哈尔滨,403.5,4.433333333333334
大连,哈密,9999.0,9999.0
大连,南通,9999.0,9999.0
大连,佛山,9999.0,9999.0
大连,保定,407.5,6.083333333333333
大连,合肥,9999.0,9999.0
大连,南昌,9999.0,9999.0
大连,大连,9999.0,9999.0
大连,临沂,620.5,7.9
大连,乌鲁木齐,9999.0,9999.0
大连,南阳,9999.0,9999.0
大连,台州,9999.0,9999.0
大连,嘉兴,9999.0,9999.0
大连,太原,9999.0,9999.0
大连,唐山,295.5,4.083333333333333
大连,丽江,9999.0,9999.0
大连,三明,9999.0,9999.0
大连,吐鲁番,9999.0,9999.0
大连,乌兰察布,9999.0,9999.0
大连,南宁,9999.0,9999.0
大连,三亚,9999.0,9999.0
大连,中山,9999.0,9999.0
大连,呼和浩特,9999.0,9999.0
大连,临汾,9999.0,9999.0
大连,周口,9999.0,9999.0
大连,上饶,9999.0,9999.0
大连,吉林市,9999.0,9999.0
大连,咸阳,9999.0,9999.0
大连,信阳,796.5,10.3
大连,兰州,9999.0,9999.0
大连,丽水,9999.0,9999.0
大连,四平,255.0,2.6
大连,固原,9999.0,9999.0
大连,保山,9999.0,9999.0
大连,临沧,9999.0,9999.0
大连,中卫,9999.0,9999.0
大连,大同,9999.0,9999.0
大连,六安,9999.0,9999.0
大连,安康,9999.0,9999.0
大连,九江,9999.0,9999.0
大连,广州,9999.0,9999.0
临沂,上海,9999.0,9999.0
临沂,北京,341.0,3.3833333333333333
临沂,儋州,9999.0,9999.0
临沂,伊春,9999.0,9999.0
临沂,呼伦贝尔,9999.0,9999.0
临沂,天津,257.0,3.25
临沂,南京,9999.0,9999.0
临沂,东莞,9999.0,9999.0
临沂,厦门,9999.0,9999.0
临沂,宁波,9999.0,9999.0
临沂,哈尔滨,9999.0,9999.0
临沂,哈密,9999.0,9999.0
临沂,南通,9999.0,9999.0
临沂,佛山,9999.0,9999.0
临沂,保定,9999.0,9999.0
临沂,合肥,9999.0,9999.0
临沂,南昌,9999.0,9999.0
临沂,大连,622.5,7.833333333333333
临沂,临沂,9999.0,9999.0
临沂,乌鲁木齐,9999.0,9999.0
临沂,南阳,9999.0,9999.0
临沂,台州,9999.0,9999.0
临沂,嘉兴,9999.0,9999.0
临沂,太原,9999.0,9999.0
临沂,唐山,318.5,4.4
临沂,丽江,9999.0,9999.0
临沂,三明,9999.0,9999.0
临沂,吐鲁番,9999.0,9999.0
临沂,乌兰察布,9999.0,9999.0
临沂,南宁,9999.0,9999.0
临沂,三亚,9999.0,9999.0
临沂,中山,9999.0,9999.0
临沂,呼和浩特,9999.0,9999.0
临沂,临汾,9999.0,9999.0
临沂,周口,9999.0,9999.0
临沂,上饶,9999.0,9999.0
临沂,吉林市,9999.0,9999.0
临沂,咸阳,9999.0,9999.0
临沂,信阳,9999.0,9999.0
临沂,兰州,687.0,7.8
临沂,丽水,9999.0,9999.0
临沂,四平,9999.0,9999.0
临沂,固原,9999.0,9999.0
临沂,保山,9999.0,9999.0
临沂,临沧,9999.0,9999.0
临沂,中卫,9999.0,9999.0
临沂,大同,9999.0,9999.0
临沂,六安,9999.0,9999.0
临沂,安康,9999.0,9999.0
临沂,九江,9999.0,9999.0
临沂,广州,959.5,7.25
乌鲁木齐,上海,9999.0,9999.0
乌鲁木齐,北京,9999.0,9999.0
乌鲁木齐,儋州,9999.0,9999.0
乌鲁木齐,伊春,9999.0,9999.0
乌鲁木齐,呼伦贝尔,9999.0,9999.0
乌鲁木齐,天津,9999.0,9999.0
乌鲁木齐,南京,9999.0,9999.0
乌鲁木齐,东莞,9999.0,9999.0
乌鲁木齐,厦门,9999.0,9999.0
乌鲁木齐,宁波,9999.0,9999.0
乌鲁木齐,哈尔滨,9999.0,9999.0
乌鲁木齐,哈密,163.5,2.7
乌鲁木齐,南通,9999.0,9999.0
乌鲁木齐,佛山,9999.0,9999.0
乌鲁木齐,保定,9999.0,9999.0
乌鲁木齐,合肥,9999.0,9999.0
乌鲁木齐,南昌,9999.0,9999.0
乌鲁木齐,大连,9999.0,9999.0
乌鲁木齐,临沂,9999.0,9999.0
乌鲁木齐,乌鲁木齐,9999.0,9999.0
乌鲁木齐,南阳,9999.0,9999.0
乌鲁木齐,台州,9999.0,9999.0
乌鲁木齐,嘉兴,9999.0,9999.0
乌鲁木齐,太原,9999.0,9999.0
乌鲁木齐,唐山,9999.0,9999.0
乌鲁木齐,丽江,9999.0,9999.0
乌鲁木齐,三明,9999.0,9999.0
乌鲁木齐,吐鲁番,49.0,0.8166666666666667
乌鲁木齐,乌兰察布,9999.0,9999.0
乌鲁木齐,南宁,9999.0,9999.0
乌鲁木齐,三亚,9999.0,9999.0
乌鲁木齐,中山,9999.0,9999.0
乌鲁木齐,呼和浩特,9999.0,9999.0
乌鲁木齐,临汾,9999.0,9999.0
乌鲁木齐,周口,9999.0,9999.0
乌鲁木齐,上饶,9999.0,9999.0
乌鲁木齐,吉林市,9999.0,9999.0
乌鲁木齐,咸阳,726.5,13.416666666666666
乌鲁木齐,信阳,9999.0,9999.0
乌鲁木齐,兰州,551.0,10.466666666666667
乌鲁木齐,丽水,9999.0,9999.0
乌鲁木齐,四平,9999.0,9999.0
乌鲁木齐,固原,9999.0,9999.0
乌鲁木齐,保山,9999.0,9999.0
乌鲁木齐,临沧,9999.0,9999.0
乌鲁木齐,中卫,9999.0,9999.0
乌鲁木齐,大同,9999.0,9999.0
乌鲁木齐,六安,9999.0,9999.0
乌鲁木齐,安康,9999.0,9999.0
乌鲁木齐,九江,9999.0,9999.0
乌鲁木齐,广州,9999.0,9999.0
南阳,上海,568.5,7.25
南阳,北京,440.0,3.55
南阳,儋州,9999.0,9999.0
南阳,伊春,9999.0,9999.0
南阳,呼伦贝尔,9999.0,9999.0
南阳,天津,454.5,5.266666666666667
南阳,南京,476.5,4.816666666666666
南阳,东莞,9999.0,9999.0
南阳,厦门,9999.0,9999.0
南阳,宁波,9999.0,9999.0
南阳,哈尔滨,948.5,11.7
南阳,哈密,9999.0,9999.0
南阳,南通,505.5,6.133333333333334
南阳,佛山,9999.0,9999.0
南阳,保定,398.0,4.033333333333333
南阳,合肥,9999.0,9999.0
南阳,南昌,9999.0,9999.0
南阳,大连,9999.0,9999.0
南阳,临沂,9999.0,9999.0
南阳,乌鲁木齐,9999.0,9999.0
南阳,南阳,9999.0,9999.0
南阳,台州,9999.0,9999.0
南阳,嘉兴,9999.0,9999.0
南阳,太原,9999.0,9999.0
南阳,唐山,509.0,6.15
南阳,丽江,9999.0,9999.0
南阳,三明,9999.0,9999.0
南阳,吐鲁番,9999.0,9999.0
南阳,乌兰察布,9999.0,9999.0
南阳,南宁,790.0,9.4
南阳,三亚,9999.0,9999.0
南阳,中山,9999.0,9999.0
南阳,呼和浩特,9999.0,9999.0
南阳,临汾,9999.0,9999.0
南阳,周口,9999.0,9999.0
南阳,上饶,9999.0,9999.0
南阳,吉林市,9999.0,9999.0
南阳,咸阳,9999.0,9999.0
南阳,信阳,9999.0,9999.0
南阳,兰州,9999.0,9999.0
南阳,丽水,9999.0,9999.0
南阳,四平,9999.0,9999.0
南阳,固原,9999.0,9999.0
南阳,保山,9999.0,9999.0
南阳,临沧,9999.0,9999.0
南阳,中卫,9999.0,9999.0
南阳,大同,9999.0,9999.0
南阳,六安,9999.0,9999.0
南阳,安康,9999.0,9999.0
南阳,九江,9999.0,9999.0
南阳,广州,590.0,8.066666666666666
台州,上海,151.0,2.8833333333333333
台州,北京,735.0,8.333333333333334
台州,儋州,9999.0,9999.0
台州,伊春,9999.0,9999.0
台州,呼伦贝尔,9999.0,9999.0
台州,天津,696.0,8.183333333333334
台州,南京,209.0,3.9833333333333334
台州,东莞,483.0,9.0
台州,厦门,214.0,4.566666666666666
台州,宁波,50.0,1.0333333333333334
台州,哈尔滨,9999.0,9999.0
台州,哈密,9999.0,9999.0
台州,南通,239.0,4.65
台州,佛山,9999.0,9999.0
台州,保定,9999.0,9999.0
台州,合肥,287.0,3.8166666666666664
台州,南昌,291.0,5.25
台州,大连,9999.0,9999.0
台州,临沂,9999.0,9999.0
台州,乌鲁木齐,9999.0,9999.0
台州,南阳,9999.0,9999.0
台州,台州,9999.0,9999.0
台州,嘉兴,123.0,2.3666666666666667
台州,太原,9999.0,9999.0
台州,唐山,9999.0,9999.0
台州,丽江,9999.0,9999.0
台州,三明,212.0,4.466666666666667
台州,吐鲁番,9999.0,9999.0
台州,乌兰察布,9999.0,9999.0
台州,南宁,770.5,12.45
台州,三亚,9999.0,9999.0
台州,中山,9999.0,9999.0
台州,呼和浩特,9999.0,9999.0
台州,临汾,9999.0,9999.0
台州,周口,493.0,5.133333333333334
台州,上饶,194.0,4.133333333333334
台州,吉林市,9999.0,9999.0
台州,咸阳,9999.0,9999.0
台州,信阳,9999.0,9999.0
台州,兰州,9999.0,9999.0
台州,丽水,76.5,2.3
台州,四平,9999.0,9999.0
台州,固原,9999.0,9999.0
台州,保山,9999.0,9999.0
台州,临沧,9999.0,9999.0
台州,中卫,9999.0,9999.0
台州,大同,9999.0,9999.0
台州,六安,367.0,5.2
台州,安康,9999.0,9999.0
台州,九江,9999.0,9999.0
台州,广州,548.0,9.95
嘉兴,上海,13.0,0.23333333333333334
嘉兴,北京,333.0,12.8
嘉兴,儋州,9999.0,9999.0
嘉兴,伊春,9999.0,9999.0
嘉兴,呼伦贝尔,9999.0,9999.0
嘉兴,天津,301.0,11.5
嘉兴,南京,69.0,3.4333333333333336
嘉兴,东莞,9999.0,9999.0
嘉兴,厦门,336.0,7.45
嘉兴,宁波,84.0,1.55
嘉兴,哈尔滨,9999.0,9999.0
嘉兴,哈密,9999.0,9999.0
嘉兴,南通,96.0,1.9
嘉兴,佛山,9999.0,9999.0
嘉兴,保定,9999.0,9999.0
嘉兴,合肥,210.0,4.366666666666666
嘉兴,南昌,245.0,3.216666666666667
嘉兴,大连,9999.0,9999.0
嘉兴,临沂,9999.0,9999.0
嘉兴,乌鲁木齐,9999.0,9999.0
嘉兴,南阳,9999.0,9999.0
嘉兴,台州,123.0,2.533333333333333
嘉兴,嘉兴,9999.0,9999.0
嘉兴,太原,790.5,9.883333333333333
嘉兴,唐山,649.5,7.233333333333333
嘉兴,丽江,9999.0,9999.0
嘉兴,三明,307.5,3.65
嘉兴,吐鲁番,9999.0,9999.0
嘉兴,乌兰察布,9999.0,9999.0
嘉兴,南宁,760.5,11.183333333333334
嘉兴,三亚,9999.0,9999.0
嘉兴,中山,873.0,8.683333333333334
嘉兴,呼和浩特,9999.0,9999.0
嘉兴,临汾,9999.0,9999.0
嘉兴,周口,432.0,5.016666666666667
嘉兴,上饶,160.0,2.1333333333333333
嘉兴,吉林市,9999.0,9999.0
嘉兴,咸阳,9999.0,9999.0
嘉兴,信阳,9999.0,9999.0
嘉兴,兰州,9999.0,9999.0
嘉兴,丽水,136.0,2.3
嘉兴,四平,9999.0,9999.0
嘉兴,固原,9999.0,9999.0
嘉兴,保山,9999.0,9999.0
嘉兴,临沧,9999.0,9999.0
嘉兴,中卫,9999.0,9999.0
嘉兴,大同,9999.0,9999.0
嘉兴,六安,316.0,4.15
嘉兴,安康,9999.0,9999.0
嘉兴,九江,204.0,6.4
嘉兴,广州,833.0,8.133333333333333
太原,上海,648.0,9.216666666666667
太原,北京,92.0,4.433333333333334
太原,儋州,9999.0,9999.0
太原,伊春,9999.0,9999.0
太原,呼伦贝尔,9999.0,9999.0
太原,天津,194.0,3.2666666666666666
太原,南京,482.5,7.216666666666667
太原,东莞,9999.0,9999.0
太原,厦门,949.0,11.733333333333333
太原,宁波,814.5,10.25
太原,哈尔滨,748.5,10.116666666666667
太原,哈密,9999.0,9999.0
太原,南通,524.5,10.133333333333333
太原,佛山,9999.0,9999.0
太原,保定,93.0,3.283333333333333
太原,合肥,410.5,7.0
太原,南昌,9999.0,9999.0
太原,大连,9999.0,9999.0
太原,临沂,9999.0,9999.0
太原,乌鲁木齐,9999.0,9999.0
太原,南阳,9999.0,9999.0
太原,台州,9999.0,9999.0
太原,嘉兴,790.5,9.65
太原,太原,9999.0,9999.0
太原,唐山,248.5,4.116666666666666
太原,丽江,9999.0,9999.0
太原,三明,9999.0,9999.0
太原,吐鲁番,9999.0,9999.0
太原,乌兰察布,177.0,4.533333333333333
太原,南宁,9999.0,9999.0
太原,三亚,9999.0,9999.0
太原,中山,9999.0,9999.0
太原,呼和浩特,217.0,5.333333333333333
太原,临汾,72.0,1.15
太原,周口,265.5,4.583333333333333
太原,上饶,687.5,8.566666666666666
太原,吉林市,9999.0,9999.0
太原,咸阳,187.5,4.233333333333333
太原,信阳,341.0,4.483333333333333
太原,兰州,363.0,7.133333333333334
太原,丽水,9999.0,9999.0
太原,四平,9999.0,9999.0
太原,固原,9999.0,9999.0
太原,保山,9999.0,9999.0
太原,临沧,9999.0,9999.0
太原,中卫,9999.0,9999.0
太原,大同,86.0,1.8166666666666667
太原,六安,9999.0,9999.0
太原,安康,9999.0,9999.0
太原,九江,9999.0,9999.0
太原,广州,869.0,7.733333333333333
唐山,上海,591.5,6.9
唐山,北京,30.0,1.5
唐山,儋州,9999.0,9999.0
唐山,伊春,9999.0,9999.0
唐山,呼伦贝尔,9999.0,9999.0
唐山,天津,25.0,0.26666666666666666
唐山,南京,456.5,5.183333333333334
唐山,东莞,9999.0,9999.0
唐山,厦门,9999.0,9999.0
唐山,宁波,721.5,7.233333333333333
唐山,哈尔滨,425.0,6.15
唐山,哈密,9999.0,9999.0
唐山,南通,554.5,6.133333333333334
唐山,佛山,9999.0,9999.0
唐山,保定,105.5,2.3333333333333335
唐山,合肥,482.5,5.083333333333333
唐山,南昌,9999.0,9999.0
唐山,大连,295.5,4.05
唐山,临沂,310.5,3.25
唐山,乌鲁木齐,9999.0,9999.0
唐山,南阳,509.0,5.666666666666667
唐山,台州,9999.0,9999.0
唐山,嘉兴,675.5,7.25
唐山,太原,248.5,4.083333333333333
唐山,唐山,9999.0,9999.0
唐山,丽江,9999.0,9999.0
唐山,三明,9999.0,9999.0
唐山,吐鲁番,9999.0,9999.0
唐山,乌兰察布,9999.0,9999.0
唐山,南宁,9999.0,9999.0
唐山,三亚,9999.0,9999.0
唐山,中山,9999.0,9999.0
唐山,呼和浩特,9999.0,9999.0
唐山,临汾,335.5,5.783333333333333
唐山,周口,9999.0,9999.0
唐山,上饶,691.5,7.583333333333333
唐山,吉林市,9999.0,9999.0
唐山,咸阳,9999.0,9999.0
唐山,信阳,461.0,6.216666666666667
唐山,兰州,9999.0,9999.0
唐山,丽水,815.5,9.4
唐山,四平,262.0,4.566666666666666
唐山,固原,9999.0,9999.0
唐山,保山,9999.0,9999.0
唐山,临沧,9999.0,9999.0
唐山,中卫,9999.0,9999.0
唐山,大同,9999.0,9999.0
唐山,六安,9999.0,9999.0
唐山,安康,9999.0,9999.0
唐山,九江,9999.0,9999.0
唐山,广州,9999.0,9999.0
丽江,上海,9999.0,9999.0
丽江,北京,9999.0,9999.0
丽江,儋州,9999.0,9999.0
丽江,伊春,9999.0,9999.0
丽江,呼伦贝尔,9999.0,9999.0
丽江,天津,9999.0,9999.0
丽江,南京,9999.0,9999.0
丽江,东莞,9999.0,9999.0
丽江,厦门,9999.0,9999.0
丽江,宁波,9999.0,9999.0
丽江,哈尔滨,9999.0,9999.0
丽江,哈密,9999.0,9999.0
丽江,南通,9999.0,9999.0
丽江,佛山,9999.0,9999.0
丽江,保定,9999.0,9999.0
丽江,合肥,9999.0,9999.0
丽江,南昌,9999.0,9999.0
丽江,大连,9999.0,9999.0
丽江,临沂,9999.0,9999.0
丽江,乌鲁木齐,9999.0,9999.0
丽江,南阳,9999.0,9999.0
丽江,台州,9999.0,9999.0
丽江,嘉兴,9999.0,9999.0
丽江,太原,9999.0,9999.0
丽江,唐山,9999.0,9999.0
丽江,丽江,9999.0,9999.0
丽江,三明,9999.0,9999.0
丽江,吐鲁番,9999.0,9999.0
丽江,乌兰察布,9999.0,9999.0
丽江,南宁,493.0,7.916666666666667
丽江,三亚,9999.0,9999.0
丽江,中山,9999.0,9999.0
丽江,呼和浩特,9999.0,9999.0
丽江,临汾,9999.0,9999.0
丽江,周口,9999.0,9999.0
丽江,上饶,9999.0,9999.0
丽江,吉林市,9999.0,9999.0
丽江,咸阳,9999.0,9999.0
丽江,信阳,9999.0,9999.0
丽江,兰州,9999.0,9999.0
丽江,丽水,9999.0,9999.0
丽江,四平,9999.0,9999.0
丽江,固原,9999.0,9999.0
丽江,保山,119.0,3.3833333333333333
丽江,临沧,9999.0,9999.0
丽江,中卫,9999.0,9999.0
丽江,大同,9999.0,9999.0
丽江,六安,9999.0,9999.0
丽江,安康,9999.0,9999.0
丽江,九江,9999.0,9999.0
丽江,广州,9999.0,9999.0
三明,上海,365.5,4.533333333333333
三明,北京,359.0,15.166666666666666
三明,儋州,9999.0,9999.0
三明,伊春,9999.0,9999.0
三明,呼伦贝尔,9999.0,9999.0
三明,天津,9999.0,9999.0
三明,南京,334.0,5.833333333333333
三明,东莞,327.0,5.583333333333333
三明,厦门,71.0,2.65
三明,宁波,268.0,5.416666666666667
三明,哈尔滨,9999.0,9999.0
三明,哈密,9999.0,9999.0
三明,南通,9999.0,9999.0
三明,佛山,9999.0,9999.0
三明,保定,9999.0,9999.0
三明,合肥,326.0,4.383333333333334
三明,南昌,71.0,2.9
三明,大连,9999.0,9999.0
三明,临沂,9999.0,9999.0
三明,乌鲁木齐,9999.0,9999.0
三明,南阳,9999.0,9999.0
三明,台州,212.0,4.35
三明,嘉兴,347.5,4.366666666666666
三明,太原,9999.0,9999.0
三明,唐山,9999.0,9999.0
三明,丽江,9999.0,9999.0
三明,三明,9999.0,9999.0
三明,吐鲁番,9999.0,9999.0
三明,乌兰察布,9999.0,9999.0
三明,南宁,9999.0,9999.0
三明,三亚,9999.0,9999.0
三明,中山,9999.0,9999.0
三明,呼和浩特,9999.0,9999.0
三明,临汾,9999.0,9999.0
三明,周口,9999.0,9999.0
三明,上饶,119.5,1.4833333333333334
三明,吉林市,9999.0,9999.0
三明,咸阳,9999.0,9999.0
三明,信阳,321.5,6.016666666666667
三明,兰州,9999.0,9999.0
三明,丽水,9999.0,9999.0
三明,四平,9999.0,9999.0
三明,固原,9999.0,9999.0
三明,保山,9999.0,9999.0
三明,临沧,9999.0,9999.0
三明,中卫,9999.0,9999.0
三明,大同,9999.0,9999.0
三明,六安,9999.0,9999.0
三明,安康,9999.0,9999.0
三明,九江,139.0,3.4166666666666665
三明,广州,392.0,6.466666666666667
吐鲁番,上海,9999.0,9999.0
吐鲁番,北京,9999.0,9999.0
吐鲁番,儋州,9999.0,9999.0
吐鲁番,伊春,9999.0,9999.0
吐鲁番,呼伦贝尔,9999.0,9999.0
吐鲁番,天津,9999.0,9999.0
吐鲁番,南京,9999.0,9999.0
吐鲁番,东莞,9999.0,9999.0
吐鲁番,厦门,9999.0,9999.0
吐鲁番,宁波,9999.0,9999.0
吐鲁番,哈尔滨,9999.0,9999.0
吐鲁番,哈密,115.0,1.8166666666666667
吐鲁番,南通,9999.0,9999.0
吐鲁番,佛山,9999.0,9999.0
吐鲁番,保定,9999.0,9999.0
吐鲁番,合肥,9999.0,9999.0
吐鲁番,南昌,9999.0,9999.0
吐鲁番,大连,9999.0,9999.0
吐鲁番,临沂,9999.0,9999.0
吐鲁番,乌鲁木齐,49.0,0.8
吐鲁番,南阳,9999.0,9999.0
吐鲁番,台州,9999.0,9999.0
吐鲁番,嘉兴,9999.0,9999.0
吐鲁番,太原,9999.0,9999.0
吐鲁番,唐山,9999.0,9999.0
吐鲁番,丽江,9999.0,9999.0
吐鲁番,三明,9999.0,9999.0
吐鲁番,吐鲁番,9999.0,9999.0
吐鲁番,乌兰察布,9999.0,9999.0
吐鲁番,南宁,9999.0,9999.0
吐鲁番,三亚,9999.0,9999.0
吐鲁番,中山,9999.0,9999.0
吐鲁番,呼和浩特,9999.0,9999.0
吐鲁番,临汾,9999.0,9999.0
吐鲁番,周口,9999.0,9999.0
吐鲁番,上饶,9999.0,9999.0
吐鲁番,吉林市,9999.0,9999.0
吐鲁番,咸阳,675.0,12.5
吐鲁番,信阳,9999.0,9999.0
吐鲁番,兰州,499.5,9.55
吐鲁番,丽水,9999.0,9999.0
吐鲁番,四平,9999.0,9999.0
吐鲁番,固原,9999.0,9999.0
吐鲁番,保山,9999.0,9999.0
吐鲁番,临沧,9999.0,9999.0
吐鲁番,中卫,9999.0,9999.0
吐鲁番,大同,9999.0,9999.0
吐鲁番,六安,9999.0,9999.0
吐鲁番,安康,9999.0,9999.0
吐鲁番,九江,9999.0,9999.0
吐鲁番,广州,9999.0,9999.0
乌兰察布,上海,9999.0,9999.0
乌兰察布,北京,116.0,2.0833333333333335
乌兰察布,儋州,9999.0,9999.0
乌兰察布,伊春,9999.0,9999.0
乌兰察布,呼伦贝尔,9999.0,9999.0
乌兰察布,天津,9999.0,9999.0
乌兰察布,南京,9999.0,9999.0
乌兰察布,东莞,9999.0,9999.0
乌兰察布,厦门,9999.0,9999.0
乌兰察布,宁波,9999.0,9999.0
乌兰察布,哈尔滨,9999.0,9999.0
乌兰察布,哈密,9999.0,9999.0
乌兰察布,南通,9999.0,9999.0
乌兰察布,佛山,9999.0,9999.0
乌兰察布,保定,9999.0,9999.0
乌兰察布,合肥,9999.0,9999.0
乌兰察布,南昌,9999.0,9999.0
乌兰察布,大连,9999.0,9999.0
乌兰察布,临沂,9999.0,9999.0
乌兰察布,乌鲁木齐,9999.0,9999.0
乌兰察布,南阳,9999.0,9999.0
乌兰察布,台州,9999.0,9999.0
乌兰察布,嘉兴,9999.0,9999.0
乌兰察布,太原,177.0,4.35
乌兰察布,唐山,9999.0,9999.0
乌兰察布,丽江,9999.0,9999.0
乌兰察布,三明,9999.0,9999.0
乌兰察布,吐鲁番,9999.0,9999.0
乌兰察布,乌兰察布,9999.0,9999.0
乌兰察布,南宁,9999.0,9999.0
乌兰察布,三亚,9999.0,9999.0
乌兰察布,中山,9999.0,9999.0
乌兰察布,呼和浩特,32.0,1.1333333333333333
乌兰察布,临汾,9999.0,9999.0
乌兰察布,周口,9999.0,9999.0
乌兰察布,上饶,9999.0,9999.0
乌兰察布,吉林市,9999.0,9999.0
乌兰察布,咸阳,9999.0,9999.0
乌兰察布,信阳,9999.0,9999.0
乌兰察布,兰州,9999.0,9999.0
乌兰察布,丽水,9999.0,9999.0
乌兰察布,四平,9999.0,9999.0
乌兰察布,固原,9999.0,9999.0
乌兰察布,保山,9999.0,9999.0
乌兰察布,临沧,9999.0,9999.0
乌兰察布,中卫,9999.0,9999.0
乌兰察布,大同,90.0,1.8166666666666667
乌兰察布,六安,9999.0,9999.0
乌兰察布,安康,9999.0,9999.0
乌兰察布,九江,9999.0,9999.0
乌兰察布,广州,9999.0,9999.0
南宁,上海,750.5,11.733333333333333
南宁,北京,953.5,10.85
南宁,儋州,9999.0,9999.0
南宁,伊春,9999.0,9999.0
南宁,呼伦贝尔,9999.0,9999.0
南宁,天津,9999.0,9999.0
南宁,南京,727.5,10.316666666666666
南宁,东莞,9999.0,9999.0
南宁,厦门,813.5,12.083333333333334
南宁,宁波,835.5,13.5
南宁,哈尔滨,9999.0,9999.0
南宁,哈密,9999.0,9999.0
南宁,南通,9999.0,9999.0
